loan_amount,annual_income,employment_status,credit_score,loan_purpose,gender,lender_1,lender_2,lender_3,lender_4,lender_5,lender_6,lender_7,lender_8,lender_9,lender_10,lender_11,lender_12,lender_13,lender_14,lender_15
138201,129445,salaried,623,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757049,198426,self-employed,776,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342816,40633,salaried,589,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346898,65747,self-employed,800,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541304,1199,salaried,769,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494163,146163,self-employed,517,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801268,107301,salaried,599,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240917,181778,freelancer,705,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936890,61228,freelancer,653,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910384,21321,freelancer,517,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290238,61700,self-employed,637,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494183,112075,self-employed,502,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459001,135405,salaried,722,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166424,50716,freelancer,579,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712135,73365,student,796,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987842,59961,self-employed,758,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163490,20506,student,529,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383379,10192,student,557,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514000,7191,student,722,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201544,20990,student,785,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675871,18697,freelancer,645,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95998,198110,self-employed,781,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273159,5746,freelancer,723,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940432,82089,freelancer,780,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760421,139991,freelancer,539,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984923,120434,student,784,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604814,572,self-employed,669,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844923,43167,self-employed,551,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
266948,147028,salaried,771,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924313,136069,salaried,751,home,male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
445907,93617,freelancer,655,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780286,51554,self-employed,657,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490385,194595,freelancer,559,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449836,142279,freelancer,654,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457242,58604,freelancer,797,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145388,60984,self-employed,663,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256807,178004,student,639,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994401,198477,self-employed,656,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194134,70888,self-employed,770,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683422,63543,student,578,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998309,83690,student,697,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594082,115910,salaried,659,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574203,140095,student,693,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549364,168048,student,705,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552532,187788,freelancer,548,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237380,72903,freelancer,668,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70399,75886,student,554,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774993,11895,self-employed,727,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810316,154474,freelancer,641,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352613,163971,freelancer,693,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69252,156559,salaried,587,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519036,94821,student,516,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48623,100602,self-employed,668,eco,female,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
307606,19444,salaried,582,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555922,146528,student,644,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372530,139612,salaried,508,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656631,47359,self-employed,614,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742975,85317,student,749,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355412,81211,freelancer,634,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999864,53487,self-employed,557,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578886,69558,self-employed,638,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847523,184674,student,640,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192170,3232,salaried,533,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588997,127482,self-employed,782,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336725,12497,self-employed,678,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
585859,12192,freelancer,729,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123065,7266,salaried,663,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108033,92979,salaried,581,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759267,197831,freelancer,731,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219653,57389,freelancer,787,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885785,103396,freelancer,728,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835770,89519,student,694,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916800,157893,freelancer,612,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225974,62315,self-employed,582,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739928,174606,student,779,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334560,198498,self-employed,747,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440625,88444,freelancer,729,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982514,90252,freelancer,776,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695375,88898,student,522,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382849,106752,salaried,613,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411718,53106,salaried,562,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640814,198926,self-employed,535,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625782,53916,salaried,607,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118102,100901,student,544,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748361,35089,freelancer,749,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491725,55366,freelancer,728,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456079,103575,self-employed,573,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678863,190160,salaried,594,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965595,165891,freelancer,584,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477275,39172,self-employed,703,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867321,190710,salaried,720,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18056,137171,student,669,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870713,84310,salaried,736,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821205,81022,self-employed,632,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741611,161908,freelancer,541,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192582,23660,freelancer,533,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881912,11624,student,724,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420461,98987,student,794,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580865,118207,self-employed,727,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769416,46083,freelancer,549,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960501,188749,self-employed,651,business,female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
743196,10094,student,661,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995587,194230,freelancer,794,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133626,90480,self-employed,621,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388708,123877,self-employed,721,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
853897,24765,self-employed,720,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853797,116647,freelancer,677,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542465,93015,salaried,646,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721595,62013,self-employed,777,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507759,21731,self-employed,573,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821247,45385,self-employed,594,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676993,196708,salaried,628,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792447,159833,freelancer,779,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357553,108228,student,699,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102874,63015,self-employed,600,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493433,121285,student,700,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635745,168814,self-employed,746,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
734931,75582,student,649,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968899,32265,salaried,680,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889727,175552,student,630,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158466,176917,self-employed,764,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870083,124401,salaried,621,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187441,79731,salaried,608,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693981,64706,self-employed,645,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271323,94020,salaried,752,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401366,166616,freelancer,636,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950314,31956,freelancer,757,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615233,126447,salaried,607,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715106,175174,freelancer,764,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576625,189767,student,751,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999032,93140,self-employed,708,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662340,101106,salaried,703,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961762,67984,student,614,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437420,104238,student,603,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903263,55480,student,683,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935892,172486,salaried,561,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933953,150855,self-employed,563,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736513,157219,salaried,671,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336761,122886,self-employed,695,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93121,36708,freelancer,573,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580716,59743,student,534,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301884,114573,freelancer,558,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318055,172136,freelancer,534,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994796,35060,freelancer,661,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155002,81213,student,719,education,female,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
813532,109326,salaried,712,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681129,52726,salaried,516,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,146560,self-employed,648,eco,female,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
518020,188551,salaried,665,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320382,179172,student,760,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615469,135964,freelancer,776,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545489,1378,freelancer,612,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634229,42790,self-employed,743,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705060,151134,salaried,745,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753900,44928,student,722,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822220,70019,student,613,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126786,150165,salaried,665,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
778796,126942,salaried,506,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989970,65241,freelancer,714,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65205,28324,self-employed,764,emergency,female,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
329547,134635,freelancer,548,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676289,43923,self-employed,643,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142886,88561,self-employed,548,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854086,113073,student,651,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492186,137210,salaried,586,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110953,135875,salaried,794,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934604,666,self-employed,598,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788381,194890,freelancer,668,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838592,14813,self-employed,651,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479634,159702,self-employed,602,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370666,28426,salaried,670,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420664,95092,self-employed,680,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995072,185188,self-employed,629,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743904,46977,self-employed,620,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675964,7588,freelancer,696,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87906,178583,student,628,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34159,71237,student,500,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901485,2943,salaried,509,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763573,109960,freelancer,643,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587302,85679,salaried,586,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240029,22372,self-employed,685,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
998685,9309,freelancer,785,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593313,87505,salaried,660,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119120,134588,student,690,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227856,22921,freelancer,767,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791608,105614,salaried,542,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597591,57417,salaried,700,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676211,67619,salaried,513,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748737,65008,salaried,750,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297236,106267,freelancer,770,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204212,50283,student,528,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849833,36842,self-employed,655,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145221,90570,freelancer,764,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541822,83874,freelancer,787,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954253,76203,self-employed,577,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244944,114003,student,761,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254081,133430,self-employed,696,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895741,84010,self-employed,781,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597445,73798,salaried,787,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308661,9224,freelancer,715,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140983,143165,salaried,595,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618819,123796,freelancer,731,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508731,177414,self-employed,731,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231881,22962,self-employed,589,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954561,199681,salaried,727,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365961,165413,self-employed,626,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812815,173230,self-employed,619,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130184,179455,freelancer,586,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916104,54162,student,760,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88081,138492,student,630,education,male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484643,152551,freelancer,718,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621725,406,student,611,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696293,194109,freelancer,780,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650848,115772,salaried,782,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580215,66448,self-employed,601,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799816,148594,salaried,725,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840449,34697,self-employed,583,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799375,104869,self-employed,690,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476220,185079,freelancer,616,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298378,124727,salaried,768,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888737,23436,student,780,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217380,97760,freelancer,626,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701180,74075,salaried,789,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764511,184253,freelancer,793,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933196,111190,salaried,526,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564402,65100,self-employed,664,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703740,20656,student,544,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685280,72328,salaried,683,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934241,90773,student,509,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443114,48252,self-employed,653,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60785,173013,student,607,education,female,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54451,104988,student,796,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822620,27777,self-employed,651,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425056,53703,student,616,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200904,192704,student,651,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23120,100465,freelancer,524,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769208,125163,salaried,727,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112988,46159,salaried,520,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897433,196840,self-employed,787,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489299,182103,freelancer,535,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563283,20558,freelancer,686,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877228,65101,self-employed,702,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603540,184067,freelancer,719,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786891,2836,freelancer,579,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865434,93546,student,796,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933673,74531,student,569,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216289,45654,self-employed,543,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901203,12822,salaried,567,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119647,101283,self-employed,602,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322551,129093,student,795,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395139,189590,student,551,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336623,110839,student,661,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599263,33410,freelancer,711,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884626,162768,freelancer,641,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145734,143509,student,637,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996785,135182,salaried,591,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20086,106846,student,660,education,female,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
479967,98169,student,536,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544334,63933,student,778,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442130,173119,salaried,762,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90956,77189,salaried,569,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783452,183959,salaried,560,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630011,103729,salaried,643,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489820,36564,freelancer,798,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358201,14008,self-employed,521,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928992,138476,freelancer,791,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964815,82285,freelancer,544,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910339,97178,salaried,697,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882507,175644,salaried,799,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941903,62535,self-employed,605,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174903,4725,freelancer,690,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865135,83340,self-employed,641,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235838,87135,salaried,730,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748758,50630,student,593,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917621,10439,salaried,749,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653138,138493,self-employed,555,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808390,50238,freelancer,585,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305192,138737,salaried,644,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252027,18319,freelancer,519,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420785,133553,freelancer,671,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280452,62975,freelancer,680,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474895,182330,self-employed,785,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118909,111702,self-employed,513,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843957,119814,freelancer,761,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29789,124024,salaried,580,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922472,9195,freelancer,581,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299212,150930,salaried,577,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736752,125947,student,559,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953781,51596,salaried,537,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200865,163613,freelancer,791,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208845,6493,self-employed,741,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504994,87023,salaried,516,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
